year,position_section,position_subsection,longitude,latitude,Tract,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.04759405277262419,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.19583333333333333,0.11883146937622137,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.04027856201769244,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1310707070707071,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0854761904761905,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09168757891414141,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09906326781326781,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.06953124999999999,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.17086741961741958,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06492704826038159,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07307692307692307,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.057993,42.360406,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.12061403508771928,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0876500393545848,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.062207,42.359466,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.2130646083476272,0.08129181244789048,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.13636363636363635,0.08453545127745295,0.0951150166845394
2016.0,EDITORIAL OPINION,Editorial,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.14727792632204398,0.11113457546032023,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06666666666666667,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.057993,42.360406,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1468897118506494,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.057993,42.360406,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1468897118506494,0.08129181244789048,0.0951150166845394
2016.0,EDITORIAL OPINION,Opinion,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08392972275951,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.01477873977873978,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.25952380952380955,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08078631138975968,0.08129181244789048,0.0951150166845394
2016.0,EDITORIAL OPINION,Editorial,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08784059078176724,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.12776984126984126,0.08129181244789048,0.0951150166845394
2016.0,SUNDAY,Travel,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11627805527805525,0.14032958758027947,0.0951150166845394
2016.0,MAGAZINE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.10714285714285714,0.11947133181260178,0.0951150166845394
2016.0,SUNDAY,Ideas,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.2314664502164502,0.14032958758027947,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0766897546897547,0.08800779749390043,0.0951150166845394
2016.0,MAGAZINE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.009285714285714283,0.11947133181260178,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.056209882071951045,0.08800779749390043,0.0951150166845394
2016.0,EDITORIAL OPINION,Editorial,-71.0582731,42.3603082,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08760822510822512,0.11113457546032023,0.0951150166845394
2016.0,SUNDAY,Travel,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.21329894179894188,0.14032958758027947,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.13069900129110656,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06234555984555985,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.03671377641965877,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.057716,42.35807,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.14927090453406242,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.050518,42.3552589,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.051155009648985526,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.03125,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08476402682285038,0.08129181244789048,0.0951150166845394
2016.0,MAGAZINE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07302759740259739,0.11947133181260178,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.027356336473983518,0.08800779749390043,0.0951150166845394
2016.0,MAGAZINE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.08340909090909089,0.11947133181260178,0.0951150166845394
2016.0,REGIONAL,South,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11460173160173161,0.1441442778211467,0.0951150166845394
2016.0,REGIONAL,North,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.20965885835604148,0.1441442778211467,0.0951150166845394
2016.0,EDITORIAL OPINION,Opinion,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07296137046137047,0.11113457546032023,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.01605158730158732,0.08800779749390043,0.0951150166845394
2016.0,EDITORIAL OPINION,Editorial,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.04269841269841271,0.11113457546032023,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.022872509885496894,0.11883146937622137,0.0951150166845394
2016.0,REGIONAL,West,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09325000000000001,0.1441442778211467,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07129314688838499,0.08453545127745295,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07097902097902097,0.08453545127745295,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.23038370720188903,0.11113457546032023,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1253448275862069,0.08453545127745295,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.040954488707297704,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.189411525974026,0.11883146937622137,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.16789772727272725,0.11113457546032023,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06374458874458876,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0590624,42.3604802,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.037396694214876035,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0590624,42.3604802,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.037396694214876035,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.037396694214876035,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.037396694214876035,0.08800779749390043,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.17464519140989723,0.08453545127745295,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06408983123922148,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06666666666666667,0.11883146937622137,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.13010204081632654,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06000000000000001,0.08129181244789048,0.0951150166845394
2016.0,EDITORIAL OPINION,Opinion,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1344709770516222,0.11113457546032023,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11240036418607846,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.060353535353535354,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06195454545454544,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.03571428571428569,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09734869958084247,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11564574314574314,0.11883146937622137,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.057993,42.360406,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07126623376623377,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.0491475,42.3592478,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09920454545454545,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.00954676636494819,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05681818181818182,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.006288156288156286,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09781369248035914,0.11883146937622137,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.13905439005439008,0.11883146937622137,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.15888320176555473,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05060985797827903,0.08129181244789048,0.0951150166845394
2016.0,SUNDAY,Books,-71.0561981,42.3587684,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.062137281910009175,0.14032958758027947,0.0951150166845394
2016.0,NEWS,Metro,-71.0561981,42.3587684,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.016666666666666666,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0561981,42.3587684,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05333333333333334,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0637987012987013,0.11883146937622137,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.024999999999999998,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.008248299319727894,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11272727272727272,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.10127580149319279,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.09680735930735931,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11037974280621339,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.057993,42.360406,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0357520005247278,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06795755170755172,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.023771808999081732,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11868074087252173,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.013750000000000002,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,Food,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.20815218761820706,0.11883146937622137,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.0050694444444444485,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.057716,42.35807,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.10833333333333334,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.03293341579055865,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.04747253879906941,0.08129181244789048,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1551596980255517,0.08453545127745295,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.03018518518518519,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0916170634920635,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0715909090909091,0.08129181244789048,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.013002473716759432,0.11883146937622137,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05925925925925927,0.08129181244789048,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.22828185328185333,0.08453545127745295,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11062770562770559,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.019456250819887187,0.08800779749390043,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.0020833333333333363,0.08129181244789048,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05245610870610871,0.08129181244789048,0.0951150166845394
2016.0,EDITORIAL OPINION,Editorial,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.011071692535107163,0.11113457546032023,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.05161616161616163,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0585102,42.3590741,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.15990173847316702,0.11883146937622137,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.18023148148148152,0.08453545127745295,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11275463353385431,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.04940051020408165,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.03701862373737373,0.08800779749390043,0.0951150166845394
2016.0,SUNDAY,Travel,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07464195225064786,0.14032958758027947,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.19762820512820514,0.08453545127745295,0.0951150166845394
2016.0,REGIONAL,South,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.14859521137298917,0.1441442778211467,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.17261794532627858,0.08453545127745295,0.0951150166845394
2016.0,SPORTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06702380952380953,0.08453545127745295,0.0951150166845394
2016.0,REGIONAL,South,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.07480263157894736,0.1441442778211467,0.0951150166845394
2016.0,REGIONAL,North,-71.0620926,42.360467,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1734472049689441,0.1441442778211467,0.0951150166845394
2016.0,REGIONAL,South,-71.0579963,42.3568573,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0,0.1441442778211467,0.0951150166845394
2016.0,REGIONAL,West,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.037887445887445886,0.1441442778211467,0.0951150166845394
2016.0,REALESTATE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1200649350649351,0.12300697960170816,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0861546499477534,0.08129181244789048,0.0951150166845394
2016.0,REGIONAL,North,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.17886026936026939,0.1441442778211467,0.0951150166845394
2016.0,SUNDAY,Travel,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.22200814536340854,0.14032958758027947,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.2537878787878788,0.11883146937622137,0.0951150166845394
2016.0,REALESTATE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.10767520767520768,0.12300697960170816,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,-0.11805555555555555,0.11883146937622137,0.0951150166845394
2016.0,MAGAZINE,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.054761904761904755,0.11947133181260178,0.0951150166845394
2016.0,EDITORIAL OPINION,Letters,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.3533333333333334,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.06218849999999,42.3609295,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.06496686986482905,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1732323232323232,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.1732323232323232,0.08800779749390043,0.0951150166845394
2016.0,LIVING ARTS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.41,0.11883146937622137,0.0951150166845394
2016.0,EDITORIAL OPINION,Opinion,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.049999999999999996,0.11113457546032023,0.0951150166845394
2016.0,NEWS,Metro,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.0783271263050675,0.08129181244789048,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.11809062850729518,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.05762310000001,42.3603456,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.062136974136974145,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.12351746844704589,0.08800779749390043,0.0951150166845394
2016.0,BUSINESS,unknown,-71.0588801,42.3600825,30300.0,978.0,North End,9306.0,141.0,528.0,445.0,385.0,White alone,0.09717767739506869,0.08800779749390043,0.0951150166845394
