geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
250251006031017,195,Dorchester,6,140,74,2507000
250251006031018,195,Dorchester,6,144,63,2507000
250251006031019,195,Dorchester,6,0,0,2507000
250251006031020,195,Dorchester,6,0,0,2507000
250251006031021,195,Dorchester,6,106,49,2507000
250251006031022,195,Dorchester,6,175,73,2507000
250251006031023,195,Dorchester,6,233,144,2507000
250251006031024,195,Dorchester,6,226,43,2507000
250251006032001,195,Dorchester,6,0,0,2507000
250251006032003,195,Dorchester,6,0,0,2507000
250251006032004,195,Dorchester,6,0,0,2507000
250251006032005,195,Dorchester,6,0,0,2507000
250251006032006,195,Dorchester,6,0,0,2507000
250251006032007,195,Dorchester,6,0,0,2507000
250251006032008,195,Dorchester,6,72,35,2507000
250251006032009,195,Dorchester,6,101,51,2507000
250251006032010,195,Dorchester,6,7,5,2507000
250251006032011,195,Dorchester,6,31,17,2507000
250251006032012,195,Dorchester,6,147,62,2507000
250251006032013,195,Dorchester,6,0,0,2507000
250251006032014,195,Dorchester,6,38,23,2507000
250251006032015,195,Dorchester,6,30,13,2507000
250251006032018,195,Dorchester,6,2,2,2507000
250251006032019,195,Dorchester,6,43,23,2507000
250251006032020,195,Dorchester,6,41,19,2507000
250251006032021,195,Dorchester,6,64,25,2507000
250251006032022,195,Dorchester,6,0,0,2507000
250251006032023,195,Dorchester,6,2,1,2507000
250251006032024,195,Dorchester,6,0,0,2507000
250251006032025,195,Dorchester,6,0,0,2507000
250251006032026,195,Dorchester,6,0,0,2507000
250251006032027,195,Dorchester,6,0,0,2507000
250251006032028,195,Dorchester,6,0,0,2507000
250251006032030,195,Dorchester,6,20,8,2507000
250251006032031,195,Dorchester,6,0,0,2507000
250251007001000,195,Dorchester,6,60,33,2507000
250251007001001,195,Dorchester,6,165,76,2507000
250251007001002,195,Dorchester,6,76,34,2507000
250251007001003,195,Dorchester,6,215,99,2507000
250251007001004,195,Dorchester,6,84,36,2507000
250251007001005,195,Dorchester,6,95,42,2507000
250251007001006,195,Dorchester,6,185,104,2507000
250251007001007,195,Dorchester,6,82,37,2507000
250251007001008,195,Dorchester,6,88,23,2507000
250251007002000,195,Dorchester,6,0,0,2507000
250251007002001,195,Dorchester,6,0,0,2507000
250251007002002,195,Dorchester,6,0,0,2507000
250251007002003,195,Dorchester,6,0,0,2507000
250251007002004,195,Dorchester,6,0,0,2507000
250251007002005,195,Dorchester,6,0,0,2507000
250251007002006,195,Dorchester,6,0,0,2507000
250251007002007,195,Dorchester,6,0,0,2507000
250251007002010,195,Dorchester,6,0,0,2507000
250251007002011,195,Dorchester,6,263,223,2507000
250251007002012,195,Dorchester,6,0,0,2507000
250251007002013,195,Dorchester,6,0,0,2507000
250251007002014,195,Dorchester,6,0,0,2507000
250251007002015,195,Dorchester,6,0,0,2507000
250251007002016,195,Dorchester,6,0,1,2507000
250251007002017,195,Dorchester,6,41,20,2507000
250251007002018,195,Dorchester,6,45,15,2507000
250251007002019,195,Dorchester,6,0,0,2507000
250251007002020,195,Dorchester,6,0,0,2507000
250251007002021,195,Dorchester,6,0,0,2507000
250251007002022,195,Dorchester,6,0,0,2507000
250251007002023,195,Dorchester,6,0,0,2507000
250251007002024,195,Dorchester,6,0,0,2507000
250251007002025,195,Dorchester,6,0,0,2507000
250251007002026,195,Dorchester,6,0,0,2507000
250251007002028,195,Dorchester,6,72,23,2507000
250251007002029,195,Dorchester,6,0,0,2507000
250251007002030,195,Dorchester,6,78,24,2507000
250251007002031,195,Dorchester,6,73,27,2507000
250251007002032,195,Dorchester,6,70,24,2507000
250251007002033,195,Dorchester,6,87,36,2507000
250251007002034,195,Dorchester,6,73,25,2507000
250251007002035,195,Dorchester,6,67,28,2507000
250251007002036,195,Dorchester,6,59,31,2507000
250251007002037,195,Dorchester,6,26,12,2507000
250251007002038,195,Dorchester,6,73,38,2507000
250251007003000,195,Dorchester,6,49,20,2507000
250251007003001,195,Dorchester,6,0,0,2507000
250251007003002,195,Dorchester,6,64,24,2507000
250251007003003,195,Dorchester,6,157,83,2507000
250251007003004,195,Dorchester,6,3,1,2507000
250251007003005,195,Dorchester,6,2,1,2507000
250251007003006,195,Dorchester,6,74,28,2507000
250251007003007,195,Dorchester,6,82,39,2507000
250251007003008,195,Dorchester,6,0,0,2507000
250251007003009,195,Dorchester,6,30,12,2507000
250251007003010,195,Dorchester,6,67,21,2507000
250251007003011,195,Dorchester,6,60,28,2507000
250251007003012,195,Dorchester,6,84,33,2507000
250251007004000,195,Dorchester,6,147,56,2507000
250251007004001,195,Dorchester,6,120,52,2507000
250251007004002,195,Dorchester,6,153,69,2507000
250251007004003,195,Dorchester,6,189,85,2507000
250251007004004,195,Dorchester,6,59,24,2507000
250251007004005,195,Dorchester,6,132,57,2507000
250251007004006,195,Dorchester,6,53,26,2507000
250251007004007,195,Dorchester,6,0,0,2507000
250251007004008,195,Dorchester,6,0,0,2507000
250251007004009,195,Dorchester,6,0,0,2507000
250251007004010,195,Dorchester,6,0,0,2507000
250251007004011,195,Dorchester,6,0,0,2507000
250251007004012,195,Dorchester,6,3,2,2507000
250251007004013,195,Dorchester,6,0,0,2507000
250251007004014,195,Dorchester,6,0,0,2507000
250251007005000,195,Dorchester,6,97,37,2507000
250251007005001,195,Dorchester,6,139,55,2507000
250251007005002,195,Dorchester,6,82,34,2507000
250251007005003,195,Dorchester,6,126,54,2507000
250251007005004,195,Dorchester,6,40,16,2507000
250251007005005,195,Dorchester,6,91,43,2507000
250251007005006,195,Dorchester,6,126,57,2507000
250251007005007,195,Dorchester,6,16,7,2507000
250251008001000,195,Dorchester,6,115,45,2507000
250251008001001,195,Dorchester,6,181,63,2507000
250251008001002,195,Dorchester,6,212,99,2507000
250251008001003,195,Dorchester,6,108,44,2507000
250251008001004,195,Dorchester,6,24,10,2507000
250251008001005,195,Dorchester,6,23,11,2507000
250251008001006,195,Dorchester,6,0,0,2507000
250251008002000,195,Dorchester,6,287,129,2507000
250251008002001,195,Dorchester,6,90,34,2507000
250251008002002,195,Dorchester,6,86,27,2507000
250251008002003,195,Dorchester,6,104,43,2507000
250251008002004,195,Dorchester,6,91,45,2507000
250251008002005,195,Dorchester,6,65,28,2507000
250251008002006,195,Dorchester,6,56,19,2507000
250251008002007,195,Dorchester,6,77,24,2507000
250251008002008,195,Dorchester,6,38,14,2507000
250251008002009,195,Dorchester,6,35,15,2507000
250251008003000,195,Dorchester,6,61,33,2507000
250251008003001,195,Dorchester,6,129,50,2507000
250251008003002,195,Dorchester,6,18,8,2507000
250251008003003,195,Dorchester,6,353,178,2507000
250251008003004,195,Dorchester,6,58,26,2507000
250251008003005,195,Dorchester,6,24,10,2507000
250251008003006,195,Dorchester,6,82,34,2507000
250251008003007,195,Dorchester,6,94,44,2507000
250251008003008,195,Dorchester,6,80,29,2507000
250251008004000,195,Dorchester,6,45,41,2507000
250251008004001,195,Dorchester,6,0,0,2507000
250251008004002,195,Dorchester,6,0,0,2507000
250251008004003,195,Dorchester,6,0,0,2507000
250251008004004,195,Dorchester,6,0,0,2507000
250251008004005,195,Dorchester,6,0,0,2507000
250251008004006,195,Dorchester,6,0,0,2507000
250251008004007,195,Dorchester,6,0,0,2507000
250251008004008,195,Dorchester,6,0,0,2507000
250251008004009,195,Dorchester,6,0,0,2507000
250251008004010,195,Dorchester,6,0,0,2507000
250251008004011,195,Dorchester,6,0,0,2507000
250251008004012,195,Dorchester,6,114,55,2507000
250251008004013,195,Dorchester,6,43,18,2507000
250251008004014,195,Dorchester,6,50,20,2507000
250251008004015,195,Dorchester,6,0,0,2507000
250251008004016,195,Dorchester,6,0,0,2507000
250251008004017,195,Dorchester,6,0,0,2507000
250251008004018,195,Dorchester,6,0,0,2507000
250251008004019,195,Dorchester,6,0,0,2507000
250251008004020,195,Dorchester,6,0,0,2507000
250251008004021,195,Dorchester,6,0,0,2507000
250251008004022,195,Dorchester,6,0,0,2507000
250251008004023,195,Dorchester,6,0,0,2507000
250251008004024,195,Dorchester,6,0,0,2507000
250251008004025,195,Dorchester,6,0,0,2507000
250251008004026,195,Dorchester,6,0,0,2507000
250251008004027,195,Dorchester,6,421,321,2507000
250251008004028,195,Dorchester,6,209,103,2507000
250251008004029,195,Dorchester,6,85,32,2507000
250251008004030,195,Dorchester,6,79,41,2507000
250251008004031,195,Dorchester,6,71,35,2507000
250251008004033,195,Dorchester,6,0,0,2507000
250251008004035,195,Dorchester,6,0,0,2507000
250251008004036,195,Dorchester,6,0,0,2507000
250251008004037,195,Dorchester,6,0,0,2507000
250251008005000,195,Dorchester,6,245,106,2507000
250251008005001,195,Dorchester,6,0,0,2507000
250251008005002,195,Dorchester,6,29,16,2507000
250251008005003,195,Dorchester,6,59,26,2507000
250251008005004,195,Dorchester,6,58,26,2507000
250251008005005,195,Dorchester,6,47,21,2507000
250251008005006,195,Dorchester,6,295,231,2507000
250251008005007,195,Dorchester,6,74,35,2507000
250251008006000,195,Dorchester,6,51,22,2507000
250251008006001,195,Dorchester,6,81,27,2507000
250251008006002,195,Dorchester,6,242,115,2507000
250251008006003,195,Dorchester,6,28,17,2507000
250251008006004,195,Dorchester,6,0,0,2507000
250251008006005,195,Dorchester,6,0,0,2507000
250251008006006,195,Dorchester,6,48,22,2507000
250251008006007,195,Dorchester,6,59,25,2507000
250251008006008,195,Dorchester,6,119,51,2507000
250251008006009,195,Dorchester,6,67,31,2507000
250251008006010,195,Dorchester,6,21,8,2507000
250251008006011,195,Dorchester,6,39,13,2507000
250251008006012,195,Dorchester,6,37,15,2507000
250251008006013,195,Dorchester,6,55,22,2507000
250251008006014,195,Dorchester,6,115,51,2507000
250251008006015,195,Dorchester,6,169,94,2507000
250259812011031,195,Dorchester,6,0,0,2507000
250259812011032,195,Dorchester,6,0,0,2507000
250259812011033,195,Dorchester,6,0,0,2507000
250259812011034,195,Dorchester,6,0,0,2507000
250259812011035,195,Dorchester,6,0,0,2507000
250259812011036,195,Dorchester,6,0,0,2507000
250250606001001,196,South Boston Waterfront,29,0,0,2507000
250250606001002,196,South Boston Waterfront,29,0,0,2507000
250250606001003,196,South Boston Waterfront,29,0,0,2507000
250250606001006,196,South Boston Waterfront,29,0,0,2507000
250250606001007,196,South Boston Waterfront,29,0,0,2507000
250250606001008,196,South Boston Waterfront,29,0,0,2507000
250250606001009,196,South Boston Waterfront,29,0,0,2507000
250250606001010,196,South Boston Waterfront,29,0,0,2507000
250250606001011,196,South Boston Waterfront,29,0,0,2507000
250250606001012,196,South Boston Waterfront,29,0,0,2507000
250250606001013,196,South Boston Waterfront,29,0,0,2507000
250250606001014,196,South Boston Waterfront,29,0,0,2507000
250250606001016,196,South Boston Waterfront,29,0,0,2507000
250250606001017,196,South Boston Waterfront,29,65,47,2507000
250250606001018,196,South Boston Waterfront,29,0,0,2507000
250250606001019,196,South Boston Waterfront,29,0,0,2507000
250250606001020,196,South Boston Waterfront,29,112,72,2507000
250250606001021,196,South Boston Waterfront,29,0,0,2507000
250250606001022,196,South Boston Waterfront,29,76,93,2507000
250250606001023,196,South Boston Waterfront,29,52,31,2507000
250250606001024,196,South Boston Waterfront,29,0,0,2507000
250250606001025,196,South Boston Waterfront,29,0,0,2507000
250250606001026,196,South Boston Waterfront,29,67,48,2507000
250250606001028,196,South Boston Waterfront,29,0,0,2507000
250250606001029,196,South Boston Waterfront,29,0,0,2507000
250250606001030,196,South Boston Waterfront,29,0,0,2507000
250250606001031,196,South Boston Waterfront,29,0,0,2507000
250250606001032,196,South Boston Waterfront,29,3,1,2507000
250250606001033,196,South Boston Waterfront,29,0,0,2507000
250250606001034,196,South Boston Waterfront,29,0,0,2507000
250250606001035,196,South Boston Waterfront,29,0,0,2507000
250250606001036,196,South Boston Waterfront,29,0,0,2507000
250250606001037,196,South Boston Waterfront,29,0,0,2507000
250250606001038,196,South Boston Waterfront,29,0,0,2507000
250250606001039,196,South Boston Waterfront,29,0,0,2507000
250250606001040,196,South Boston Waterfront,29,0,0,2507000
250250606001041,196,South Boston Waterfront,29,0,0,2507000
250250606001042,196,South Boston Waterfront,29,0,0,2507000
250250606001043,196,South Boston Waterfront,29,0,0,2507000
250250606001044,196,South Boston Waterfront,29,0,0,2507000
250250606001045,196,South Boston Waterfront,29,0,0,2507000
250250606001046,196,South Boston Waterfront,29,0,0,2507000
250250606001047,196,South Boston Waterfront,29,0,0,2507000
250250606001048,196,South Boston Waterfront,29,0,0,2507000
250250606001049,196,South Boston Waterfront,29,0,0,2507000
250250606001050,196,South Boston Waterfront,29,0,0,2507000
250250606001051,196,South Boston Waterfront,29,0,0,2507000
250250606001052,196,South Boston Waterfront,29,0,0,2507000
250250606001053,196,South Boston Waterfront,29,0,0,2507000
250250606001054,196,South Boston Waterfront,29,0,0,2507000
250250606001055,196,South Boston Waterfront,29,0,0,2507000
250250606001056,196,South Boston Waterfront,29,0,0,2507000
250250606001057,196,South Boston Waterfront,29,0,0,2507000
250250606001058,196,South Boston Waterfront,29,0,0,2507000
250250606001059,196,South Boston Waterfront,29,0,0,2507000
250250606001060,196,South Boston Waterfront,29,0,0,2507000
250250606001061,196,South Boston Waterfront,29,0,0,2507000
250250606001062,196,South Boston Waterfront,29,2,1,2507000
250250606001063,196,South Boston Waterfront,29,174,132,2507000
250250606001064,196,South Boston Waterfront,29,78,58,2507000
250250606001065,196,South Boston Waterfront,29,450,304,2507000
250250606001066,196,South Boston Waterfront,29,0,0,2507000
250250606001067,196,South Boston Waterfront,29,0,0,2507000
250250606001068,196,South Boston Waterfront,29,0,0,2507000
250250606001069,196,South Boston Waterfront,29,0,0,2507000
250250606001070,196,South Boston Waterfront,29,0,0,2507000
250250606001071,196,South Boston Waterfront,29,0,0,2507000
250250606001072,196,South Boston Waterfront,29,0,0,2507000
250250606001073,196,South Boston Waterfront,29,0,0,2507000
250250606001074,196,South Boston Waterfront,29,0,0,2507000
250250606001075,196,South Boston Waterfront,29,0,0,2507000
250250606001076,196,South Boston Waterfront,29,66,43,2507000
250250606001077,196,South Boston Waterfront,29,0,0,2507000
250250606001078,196,South Boston Waterfront,29,0,0,2507000
250250606001079,196,South Boston Waterfront,29,0,0,2507000
250250606001093,196,South Boston Waterfront,29,0,0,2507000
250250606001094,196,South Boston Waterfront,29,0,0,2507000
250250606001097,196,South Boston Waterfront,29,0,0,2507000
250250606001101,196,South Boston Waterfront,29,0,0,2507000
250250606001102,196,South Boston Waterfront,29,0,0,2507000
250250612001001,196,South Boston Waterfront,29,0,0,2507000
250250612001002,196,South Boston Waterfront,29,0,0,2507000
250250612001003,196,South Boston Waterfront,29,14,9,2507000
250250612001005,196,South Boston Waterfront,29,0,0,2507000
250250612001006,196,South Boston Waterfront,29,0,0,2507000
250250612001007,196,South Boston Waterfront,29,0,0,2507000
250250612001008,196,South Boston Waterfront,29,0,0,2507000
250250612001009,196,South Boston Waterfront,29,0,0,2507000
250250612001010,196,South Boston Waterfront,29,0,0,2507000
250250612001011,196,South Boston Waterfront,29,0,0,2507000
250250612001012,196,South Boston Waterfront,29,0,0,2507000
250250612001013,196,South Boston Waterfront,29,0,0,2507000
250250612001015,196,South Boston Waterfront,29,0,0,2507000
250250612001016,196,South Boston Waterfront,29,0,0,2507000
250250612001017,196,South Boston Waterfront,29,0,0,2507000
250250612001018,196,South Boston Waterfront,29,0,0,2507000
250250612001019,196,South Boston Waterfront,29,0,0,2507000
250250612001020,196,South Boston Waterfront,29,0,0,2507000
250250612001021,196,South Boston Waterfront,29,0,0,2507000
250250612001022,196,South Boston Waterfront,29,0,0,2507000
250250612001023,196,South Boston Waterfront,29,0,0,2507000
250250612001024,196,South Boston Waterfront,29,0,0,2507000
250250612001025,196,South Boston Waterfront,29,0,0,2507000
250250612001026,196,South Boston Waterfront,29,0,0,2507000
250250612001027,196,South Boston Waterfront,29,0,0,2507000
250250612001028,196,South Boston Waterfront,29,202,136,2507000
250250612001029,196,South Boston Waterfront,29,0,0,2507000
250250612001030,196,South Boston Waterfront,29,319,208,2507000
250250612001031,196,South Boston Waterfront,29,2,1,2507000
250250612001032,196,South Boston Waterfront,29,0,0,2507000
250250612001033,196,South Boston Waterfront,29,0,0,2507000
250250612001034,196,South Boston Waterfront,29,0,30,2507000
250250612001035,196,South Boston Waterfront,29,0,0,2507000
250250612001036,196,South Boston Waterfront,29,0,0,2507000
250250612001052,196,South Boston Waterfront,29,0,0,2507000
250250612001061,196,South Boston Waterfront,29,0,0,2507000
250250612001107,196,South Boston Waterfront,29,0,0,2507000
250250612001108,196,South Boston Waterfront,29,0,0,2507000
250259812021001,196,South Boston Waterfront,29,0,0,2507000
250259812021002,196,South Boston Waterfront,29,0,0,2507000
250259812021003,196,South Boston Waterfront,29,0,0,2507000
250259812021005,196,South Boston Waterfront,29,0,0,2507000
250259812021012,196,South Boston Waterfront,29,0,0,2507000
250259812021013,196,South Boston Waterfront,29,0,0,2507000
250259812021014,196,South Boston Waterfront,29,0,0,2507000
250259812021015,196,South Boston Waterfront,29,0,0,2507000
250259812021016,196,South Boston Waterfront,29,0,0,2507000
250259812021017,196,South Boston Waterfront,29,0,0,2507000
250259812021018,196,South Boston Waterfront,29,0,0,2507000
250259812021019,196,South Boston Waterfront,29,207,0,2507000
250259812021020,196,South Boston Waterfront,29,0,0,2507000
250259812021021,196,South Boston Waterfront,29,0,0,2507000
250259812021022,196,South Boston Waterfront,29,0,0,2507000
250259812021023,196,South Boston Waterfront,29,0,0,2507000
250259812021024,196,South Boston Waterfront,29,0,0,2507000
250259812021025,196,South Boston Waterfront,29,0,0,2507000
250259812021026,196,South Boston Waterfront,29,0,0,2507000
250259812021028,196,South Boston Waterfront,29,0,0,2507000
250259812021029,196,South Boston Waterfront,29,0,0,2507000
250259812021030,196,South Boston Waterfront,29,0,0,2507000
250259812021031,196,South Boston Waterfront,29,0,0,2507000
250259812021032,196,South Boston Waterfront,29,0,0,2507000
250250601011000,197,South Boston,17,0,0,2507000
250250601011001,197,South Boston,17,218,108,2507000
250250601011002,197,South Boston,17,33,18,2507000
250250601011003,197,South Boston,17,111,91,2507000
250250601011004,197,South Boston,17,126,50,2507000
250250601011005,197,South Boston,17,183,74,2507000
250250601011006,197,South Boston,17,210,100,2507000
250250601012000,197,South Boston,17,94,67,2507000
250250601012001,197,South Boston,17,70,36,2507000
250250601012002,197,South Boston,17,197,93,2507000
250250601012003,197,South Boston,17,87,48,2507000
250250601012004,197,South Boston,17,185,106,2507000
250250601013000,197,South Boston,17,180,85,2507000
250250601013001,197,South Boston,17,230,123,2507000
250250601013002,197,South Boston,17,204,98,2507000
250250601013003,197,South Boston,17,185,88,2507000
250250601013004,197,South Boston,17,182,102,2507000
250250601014000,197,South Boston,17,0,0,2507000
250250601014001,197,South Boston,17,0,0,2507000
250250601014002,197,South Boston,17,225,74,2507000
250250601014003,197,South Boston,17,262,191,2507000
250250601014004,197,South Boston,17,145,65,2507000
250250601014005,197,South Boston,17,12,9,2507000
250250601014006,197,South Boston,17,0,0,2507000
250250601014007,197,South Boston,17,0,0,2507000
250250601014008,197,South Boston,17,54,42,2507000
250250601014009,197,South Boston,17,0,0,2507000
250250601014010,197,South Boston,17,23,16,2507000
250250602001000,197,South Boston,17,88,42,2507000
250250602001001,197,South Boston,17,151,93,2507000
250250602001002,197,South Boston,17,215,108,2507000
250250602001003,197,South Boston,17,112,51,2507000
250250602001004,197,South Boston,17,166,79,2507000
250250602001005,197,South Boston,17,89,46,2507000
250250602002000,197,South Boston,17,98,43,2507000
250250602002001,197,South Boston,17,74,48,2507000
250250602002002,197,South Boston,17,161,82,2507000
250250602002003,197,South Boston,17,248,139,2507000
250250602002004,197,South Boston,17,240,134,2507000
250250602002005,197,South Boston,17,36,18,2507000
250250602002006,197,South Boston,17,64,26,2507000
250250602002007,197,South Boston,17,32,22,2507000
250250602002008,197,South Boston,17,0,0,2507000
250250602002009,197,South Boston,17,38,20,2507000
250250602002010,197,South Boston,17,104,48,2507000
250250602002011,197,South Boston,17,0,0,2507000
250250603011000,197,South Boston,17,230,154,2507000
250250603011001,197,South Boston,17,308,173,2507000
250250603011002,197,South Boston,17,202,111,2507000
250250603011003,197,South Boston,17,155,101,2507000
250250603011004,197,South Boston,17,211,113,2507000
250250603011005,197,South Boston,17,179,89,2507000
250250603012000,197,South Boston,17,80,39,2507000
250250603012001,197,South Boston,17,118,66,2507000
250250603012002,197,South Boston,17,101,50,2507000
250250603012003,197,South Boston,17,110,53,2507000
250250603012004,197,South Boston,17,180,81,2507000
250250603012005,197,South Boston,17,110,56,2507000
250250603012006,197,South Boston,17,0,0,2507000
250250603013000,197,South Boston,17,118,56,2507000
250250603013001,197,South Boston,17,57,29,2507000
250250603013002,197,South Boston,17,16,10,2507000
250250603013003,197,South Boston,17,119,61,2507000
250250603013004,197,South Boston,17,81,45,2507000
250250603013005,197,South Boston,17,141,80,2507000
250250603013006,197,South Boston,17,50,27,2507000
250250603013007,197,South Boston,17,203,78,2507000
250250603013008,197,South Boston,17,110,62,2507000
250250603013009,197,South Boston,17,49,25,2507000
250250603013010,197,South Boston,17,29,19,2507000
250250603013011,197,South Boston,17,119,69,2507000
250250604001000,197,South Boston,17,117,59,2507000
250250604001001,197,South Boston,17,288,146,2507000
250250604001002,197,South Boston,17,140,74,2507000
250250604001003,197,South Boston,17,192,122,2507000
250250604001004,197,South Boston,17,70,33,2507000
250250604001005,197,South Boston,17,114,61,2507000
250250604001006,197,South Boston,17,100,47,2507000
250250604002000,197,South Boston,17,292,150,2507000
250250604002001,197,South Boston,17,224,129,2507000
250250604002002,197,South Boston,17,76,34,2507000
250250604002003,197,South Boston,17,224,119,2507000
250250604002004,197,South Boston,17,97,52,2507000
250250604002005,197,South Boston,17,75,46,2507000
250250604003000,197,South Boston,17,227,109,2507000
250250604003001,197,South Boston,17,162,80,2507000
250250604003002,197,South Boston,17,99,96,2507000
250250604003003,197,South Boston,17,93,47,2507000
250250604003004,197,South Boston,17,91,55,2507000
250250604003005,197,South Boston,17,0,0,2507000
250250604003006,197,South Boston,17,57,28,2507000
250250604003007,197,South Boston,17,0,0,2507000
250250604003008,197,South Boston,17,113,51,2507000
250250604004000,197,South Boston,17,155,86,2507000
250250604004001,197,South Boston,17,105,63,2507000
250250604004002,197,South Boston,17,78,44,2507000
250250604004003,197,South Boston,17,122,66,2507000
250250604004004,197,South Boston,17,150,120,2507000
250250604004005,197,South Boston,17,319,197,2507000
250250604004006,197,South Boston,17,164,93,2507000
250250604004007,197,South Boston,17,0,0,2507000
250250604005000,197,South Boston,17,131,77,2507000
250250604005001,197,South Boston,17,171,80,2507000
250250604005002,197,South Boston,17,81,39,2507000
250250604005003,197,South Boston,17,282,0,2507000
250250604005004,197,South Boston,17,0,0,2507000
250250604005005,197,South Boston,17,91,45,2507000
250250604005006,197,South Boston,17,94,42,2507000
250250604005007,197,South Boston,17,110,53,2507000
250250605011000,197,South Boston,17,193,98,2507000
250250605011001,197,South Boston,17,183,95,2507000
250250605011002,197,South Boston,17,52,25,2507000
250250605011003,197,South Boston,17,103,56,2507000
250250605011004,197,South Boston,17,168,101,2507000
250250605012000,197,South Boston,17,135,81,2507000
250250605012001,197,South Boston,17,149,82,2507000
250250605012002,197,South Boston,17,152,92,2507000
250250605012003,197,South Boston,17,141,94,2507000
250250605012004,197,South Boston,17,229,120,2507000
250250605012005,197,South Boston,17,62,39,2507000
250250605013000,197,South Boston,17,143,80,2507000
250250605013001,197,South Boston,17,43,28,2507000
250250605013002,197,South Boston,17,0,0,2507000
250250605013003,197,South Boston,17,51,33,2507000
250250605013004,197,South Boston,17,134,88,2507000
250250605013005,197,South Boston,17,34,17,2507000
250250605013006,197,South Boston,17,234,135,2507000
250250605013007,197,South Boston,17,7,2,2507000
250250605013008,197,South Boston,17,71,48,2507000
250250605014000,197,South Boston,17,103,51,2507000
250250605014001,197,South Boston,17,50,28,2507000
250250605014002,197,South Boston,17,87,40,2507000
250250605014003,197,South Boston,17,219,98,2507000
250250605014004,197,South Boston,17,172,78,2507000
250250605015000,197,South Boston,17,0,0,2507000
250250605015001,197,South Boston,17,37,26,2507000
250250605015002,197,South Boston,17,86,47,2507000
250250605015003,197,South Boston,17,194,80,2507000
250250605015004,197,South Boston,17,218,116,2507000
250250605015005,197,South Boston,17,31,13,2507000
250250605015006,197,South Boston,17,85,48,2507000
250250605015007,197,South Boston,17,5,3,2507000
250250606001080,197,South Boston,17,0,0,2507000
250250606001081,197,South Boston,17,98,78,2507000
250250606001082,197,South Boston,17,84,48,2507000
250250606001083,197,South Boston,17,73,41,2507000
250250606001084,197,South Boston,17,86,44,2507000
250250606001085,197,South Boston,17,94,49,2507000
250250606001086,197,South Boston,17,110,64,2507000
250250606001087,197,South Boston,17,29,13,2507000
250250606001088,197,South Boston,17,134,73,2507000
250250606001089,197,South Boston,17,0,0,2507000
250250606001090,197,South Boston,17,124,59,2507000
250250606001091,197,South Boston,17,80,58,2507000
250250606001092,197,South Boston,17,0,0,2507000
250250606001095,197,South Boston,17,78,48,2507000
250250606001096,197,South Boston,17,33,20,2507000
250250606001098,197,South Boston,17,73,40,2507000
250250606001099,197,South Boston,17,68,32,2507000
250250606001100,197,South Boston,17,48,33,2507000
250250607001000,197,South Boston,17,151,50,2507000
250250607001001,197,South Boston,17,69,24,2507000
250250607001002,197,South Boston,17,75,25,2507000
250250607001003,197,South Boston,17,68,26,2507000
250250607001004,197,South Boston,17,128,38,2507000
250250607001005,197,South Boston,17,2,1,2507000
250250607001006,197,South Boston,17,0,0,2507000
250250607001007,197,South Boston,17,72,26,2507000
250250607001008,197,South Boston,17,62,25,2507000
250250607001009,197,South Boston,17,47,15,2507000
250250607001010,197,South Boston,17,26,9,2507000
250250607001011,197,South Boston,17,41,14,2507000
250250607002000,197,South Boston,17,17,8,2507000
250250607002001,197,South Boston,17,55,21,2507000
250250607002002,197,South Boston,17,73,25,2507000
250250607002003,197,South Boston,17,962,312,2507000
250250607002004,197,South Boston,17,45,17,2507000
250250608001000,197,South Boston,17,21,10,2507000
250250608001001,197,South Boston,17,152,66,2507000
250250608001002,197,South Boston,17,110,68,2507000
250250608001003,197,South Boston,17,130,70,2507000
250250608001004,197,South Boston,17,157,67,2507000
250250608001005,197,South Boston,17,42,24,2507000
250250608001006,197,South Boston,17,0,0,2507000
250250608001007,197,South Boston,17,43,28,2507000
250250608002000,197,South Boston,17,122,66,2507000
250250608002001,197,South Boston,17,110,63,2507000
250250608002002,197,South Boston,17,103,50,2507000
250250608002003,197,South Boston,17,85,42,2507000
250250608002004,197,South Boston,17,83,44,2507000
250250608002005,197,South Boston,17,90,46,2507000
250250608002006,197,South Boston,17,89,44,2507000
250250608002007,197,South Boston,17,31,17,2507000
250250608002008,197,South Boston,17,44,24,2507000
250250608003000,197,South Boston,17,90,56,2507000
250250608003001,197,South Boston,17,121,54,2507000
250250608003002,197,South Boston,17,129,71,2507000
250250608003003,197,South Boston,17,112,73,2507000
250250608003004,197,South Boston,17,144,66,2507000
250250608003005,197,South Boston,17,62,37,2507000
250250608003006,197,South Boston,17,22,15,2507000
250250608003007,197,South Boston,17,104,58,2507000
250250608003008,197,South Boston,17,102,40,2507000
250250608004000,197,South Boston,17,86,56,2507000
250250608004001,197,South Boston,17,121,70,2507000
250250608004002,197,South Boston,17,199,118,2507000
250250608004003,197,South Boston,17,139,72,2507000
250250608004004,197,South Boston,17,122,73,2507000
250250608004005,197,South Boston,17,82,44,2507000
250250608004006,197,South Boston,17,0,0,2507000
250250608004007,197,South Boston,17,0,0,2507000
250250608004008,197,South Boston,17,0,0,2507000
250250608004009,197,South Boston,17,0,0,2507000
250250608004010,197,South Boston,17,72,28,2507000
250250608004011,197,South Boston,17,120,57,2507000
250250608004012,197,South Boston,17,177,91,2507000
250250608004013,197,South Boston,17,40,24,2507000
