hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
red sox twins,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
weekend sports on tv radio,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
stars see salute the sox,LIVING ARTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
2018 red sox so good so good so good,EDITORIAL OPINION,Letters,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox dodgers,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
one more celebration ready to roll,NEWS,Metro,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
kimbrel the picture of happiness,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
game starter tanaka has been pitching to strengths,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
price not hiding from failures,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox yankees,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
indians red sox series thumbnails,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
umass looks to regroup,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox athletics,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
swihart agent asks for trade from sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
for his impact on red sox history damon earns vote,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
alex cora talks about his dad influence and the pivotal moment in the world series,MAGAZINE,unknown,By Neil Swidey,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
on the air,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
with bogaerts belief is growing,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
is door closing on kimbrel,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox astros,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
astros red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
nunez joins list of unsung heroes,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox dodgers,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
offense simply overpowering,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
for price one game is the difference,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
astros red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox cubs,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
spring training report,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
astros 10 red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
unexpected star turns by devers price,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rivalry renewed and recharged,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rolling sox await stanton yankees,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bogaerts out 10 14 days with small crack in ankle,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox yankees,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
in al east race yankees make first statement,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
price may pitch on saturday,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
injured price (video) gamer,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox yankees,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
twins red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
phillies red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
for the band matt and kim this is what it takes for our lives to feel complete,LIVING ARTS,unknown,unknown,2018.0,-71.0956987,42.3473999,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
growing pains for devers and benintendi,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
win total only prelude to greatness,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 14 marlins,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
white sox red sox series thumbnails,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
on the air,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
opt outs began with sox rod,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox cardinals,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
travis will see time in outfield,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
benintendi has deep desire to regain his pop,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees 11 red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
champagne put on ice for price,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
baseball standings,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sports events on tv radio this weekend,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
as wins pile up fan skepticism remains,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox braves,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox braves,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
gronkowski preps ahead of belmont,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
with kinsler slumping cora has second (base) thoughts,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
tigers red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
white sox red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
martinez gets night off,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
they re swinging for fences,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
velazquez gets look,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
lester has world series foe in mind,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bbo this date in baseball,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
film finds 78 sox to be heroic,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
special instructors who who of alumni,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
globe staff college picks week 12,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
as opposed to 2016 writers got it right,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
cora best of boston,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox rays,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 indians,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
indians red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
pedroia still working on returning in 2018,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
john kennedy at 77 known as red sox super sub,NEWS,Metro,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
price appears particularly driven,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox athletics,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
orioles red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 rays,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox angels,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox angels,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
plenty more to come with these teams,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
price ready to pitch in,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
white sox red sox,SPORTS,unknown,unknown,2018.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,184.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
