hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
celtics get in spirit of season,LIVING ARTS,unknown,unknown,2013.0,-71.1053946,42.3384624,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
transgender youth shares his tale of challenge,REGIONAL,North,unknown,2013.0,-71.106524,42.3418153,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
bedtime before the 5th inning nooooo!,NEWS,Metro,unknown,2013.0,-71.1053946,42.3384624,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
common traits different paths for contenders,NEWS,Metro,unknown,2013.0,-71.0951539,42.3402946,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
bruins goal little holiday cheer,LIVING ARTS,unknown,unknown,2013.0,-71.1053946,42.3384624,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
prizewinner presents thresholds and launching pads,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
for amputees finding inner strength,EDITORIAL OPINION,Opinion,By Beverly Cronin,2013.0,-71.1053946,42.3384624,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
tales from testino traveling companion,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
emerson new lineup is off to an impressive start,LIVING ARTS,unknown,unknown,2013.0,-71.0990577,42.3381442,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
wareham rallies for win,SPORTS,unknown,unknown,2013.0,-71.1011283,42.3378861,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
landry brings light touch to dark subject,LIVING ARTS,unknown,unknown,2013.0,-71.0938271,42.3384957,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
taking the stage,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.0990577,42.3381442,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
critic picks,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
the ticket television,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
medical marijuana might put kids at risk study says,NEWS,unknown,unknown,2013.0,-71.1053946,42.3384624,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
museum heist rescued madonna,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
city takes bold lead in drawing line on new parking,EDITORIAL OPINION,Letters,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
no easy answers for containing health care costs,BUSINESS,unknown,unknown,2013.0,-71.10922810000001,42.34017009999999,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
cartoon caption contest,REGIONAL,South,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
benefactor gives mfa solid base in judaica,NEWS,Metro,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
ticket art museums,LIVING ARTS,unknown,unknown,2013.0,-71.0939642,42.339383,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
makeover artist,MAGAZINE,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
the downsized dream,EDITORIAL OPINION,Opinion,By Jennifer Graham,2013.0,-71.10043759999999,42.339063,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
meditation of sand surf and melancholy,LIVING ARTS,unknown,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
mother love,EDITORIAL OPINION,Editorial,unknown,2013.0,-71.0990577,42.3381442,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
gait study links flexible midfoot to tree climbing,NEWS,Metro,unknown,2013.0,-71.094048,42.339381,10300.0,4861.0,3558.0,413.0,6.0,484.0,5.0,234.0,161.0,4861.0,4404.0,457.0,29.0,T_White alone,Longwood,3584.0,329.0,486.0,612.0,175.0,White alone
delivering convenience and bit of guilt,BUSINESS,unknown,unknown,2013.0,-71.116374,42.3725357,353700.0,,,,,,,,,,,,,,,,,,,,
rockefeller ex wife testifies at murder trial,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
the stay at home elite school grads,BUSINESS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
swartz estate seeks release of documents,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
bill bryson author reading list is all about the research,LIVING ARTS,unknown,unknown,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
trying to change the world bank,BUSINESS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
jerry berndt photographer who captured images of the dispossessed,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
wise guy,BUSINESS,Diversity,By Francie Latour,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
skier,SPORTS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
region of first footers,SUNDAY,Ideas,By Kevin Hartnett,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
carbon monoxide detectors could be life savers in cars,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
report benefits from academic municipal partnership,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
commemorating the historic march,LIVING ARTS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
the power of correspondence,LIVING ARTS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
academy chief salary resume get ag scrutiny,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
as brown seems to kick the tires on presidential bid one tire kicks back,EDITORIAL OPINION,Letters,unknown,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
all bostonians now,SUNDAY,Ideas,unknown,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
casey affleck have no boston accent,LIVING ARTS,unknown,unknown,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
nobel prediction season speculation swirls around hub area contenders,NEWS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
tocqueville secret source,SUNDAY,Ideas,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
best children books,SUNDAY,Books,unknown,2013.0,-71.11071660000002,42.3741209,353700.0,,,,,,,,,,,,,,,,,,,,
ted talks don do much to boost scientist careers,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
autopsy results pending for toddler,NEWS,Metro,unknown,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
boston area arts letters,LIVING ARTS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
if we don stem climate change loss of beaches will be least of our woes,EDITORIAL OPINION,Letters,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
warren wants more research money,BUSINESS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
good help wanted,MAGAZINE,unknown,By Melissa Schorr,2013.0,-71.10973349999999,42.3736158,353700.0,,,,,,,,,,,,,,,,,,,,
victims can take iranian works,NEWS,Metro,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
fashionable foster,LIVING ARTS,unknown,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
weekly chess column,LIVING ARTS,unknown,By Harold Dondis and Chris Chase,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
generation of idle trophy kids,EDITORIAL OPINION,Opinion,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
for cambridge school students struggle with complexities,EDITORIAL OPINION,Letters,unknown,2013.0,-71.111566,42.3743528,353700.0,,,,,,,,,,,,,,,,,,,,
please pick us!,EDITORIAL OPINION,Editorial,unknown,2013.0,-71.1182488,42.3744368,353700.0,,,,,,,,,,,,,,,,,,,,
peralta delivers in eighth to boost surging rays,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
playoff picture,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
swings and misses,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox astros,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late wednesday twins 15 red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
answering the call,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
pitchers eager to get started,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late wednesday red sox white sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night game rangers red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox tigers,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night athletics red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
fan guide,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
clutch hitter deserves the save,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
these veterans had time of their lives,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
cherington break is over,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
berry gives them dash of speed,SPORTS,Preview,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
quarterback slide,LIVING ARTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
hunter can catch up to ortiz slam,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
championing claim of 2004 sox as favorite,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
no surprise to cherington,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
royals red sox series thumbnails,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rays red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
pirates red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox twins,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
game red sox cardinals,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox yankees,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox rays,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
athletics 13 red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rays red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sportslog,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
martinez already helping,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox mariners,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox phillies,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
first and foremost,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
monday night game red sox 10 rays,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
it horrible life holly jolly sendup,LIVING ARTS,unknown,unknown,2013.0,-71.09579529999999,42.3448651,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 11 yankees,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late wednesday orioles red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 11 rockies,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
twins red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
farrell changed his mind on the fly,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
orioles red sox,NEWS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late monday astros red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
captivating time with baritones unbound,LIVING ARTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox astros,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
celebrity quote of the day,LIVING ARTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
police boosting awareness efforts as use of ecstasy rises in the city,NEWS,Metro,unknown,2013.0,-71.0956987,42.3473999,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
in somewhat of tough position at short,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
harvey subdues nationals,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
indians don read any malice into the book,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2013.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,167.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
