hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
on the bog,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
after arrival full of hope many haitians despair in us,NEWS,Metro,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bc opens camp with questions,SPORTS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the human condition,MAGAZINE,unknown,Robin Abrahams,2011.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
sleeping with enemy again,NEWS,Metro,Kevin Cullen,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
nine days before the sky fell,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
rossetti case proves congress should oversee fbi informants,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
with munis pro beats the market,BUSINESS,unknown,Steven Syre,2011.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
researchers dig for clues to irish immigrants past,REGIONAL,North,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
no boys allowed,MAGAZINE,unknown,Robin Abrahams,2011.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
dining,G,Food,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
surreal remembrance taut with grief,G,Living Arts,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jpmorgansettles bid rigging claims mass. to get $2m,BUSINESS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
good sense is the best defense,EDITORIAL OPINION,Editorial,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
managing the rush,BUSINESS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lowell man is sentenced for fraud,NEWS,Metro,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the real threat isn from muslims,EDITORIAL OPINION,Opinion,By John Tirman,2011.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
twister warnings show the best of government media police,EDITORIAL OPINION,Opinion,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the word doctor,BUSINESS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
this smacks of real progress,SPORTS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
hospital plans needham center for cancer care,BUSINESS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
more listed in state as same sex couples,NEWS,Metro,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
head of nursery group has big plans for state,REGIONAL,South,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
passion for running fueled by words,REGIONAL,North,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
tastes great less fattening,REGIONAL,West,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
blackberry apology apps may not be enough,BUSINESS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
giving false hope,NEWS,Metro,Yvonne Abraham,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
senators thumbnails,SPORTS,unknown,unknown,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
immigration misery for fun and profit,EDITORIAL OPINION,Letters,Christy Fujio,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lantigua calls recall backers sore losers,NEWS,Metro,unknown,2011.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
ex akamai staffer guilty of spying,BUSINESS,unknown,Associated Press,2011.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1263.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
chocolate books cranberries picture perfect,LIVING ARTS,Travel,MEREDITH GOLDSTEIN,2011.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
texting while driving draws few citations,NEWS,Metro,unknown,2011.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
where to find help,REGIONAL,West,unknown,2011.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
get botox shot for wrinkles at the dentist,G,Living Arts,unknown,2011.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
terror in norway,EDITORIAL OPINION,Letters,Ronald Pies,2011.0,-71.1211635,42.33176419999999,400700.0,,,,,,,,,,,,,,,,,,,,
homelessness increasing party cake and the feeling that someone in the world still does care about us delivered by nonprofit birthday wishes by linda matchan globe staff,G,Living Arts,unknown,2011.0,-71.1258974,42.3301319,400700.0,,,,,,,,,,,,,,,,,,,,
now it your turn,NEWS,Metro,Kevin Cullen,2011.0,-71.1258976,42.3301327,400700.0,,,,,,,,,,,,,,,,,,,,
and of giving used gifts,NEWS,Metro,unknown,2011.0,-71.0836816,42.3492909,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
making waves,MAGAZINE,unknown,unknown,2011.0,-71.08324449999999,42.3495661,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
cheap eats enjoy sushi with view and new friends,G,Food,unknown,2011.0,-71.0836816,42.3492909,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
boston start up gathers coupon offers in one site,BUSINESS,unknown,Scott Kirsner,2011.0,-71.0836816,42.3492909,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
stylish events full of glamour and glitz,G,Living Arts,unknown,2011.0,-71.0836816,42.3492909,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
coming up rosy,MAGAZINE,unknown,Marni Elyse Katz,2011.0,-71.0836816,42.3492909,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
chocolate and jazz fund raiser saturday,REGIONAL,North,Brock Parker,2011.0,-71.0878438,42.3474098,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
millionaires ranks grow poll shows,BUSINESS,unknown,Associated Press,2011.0,-71.0821867,42.3490742,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
jobs to unveil icloud service ipad upgrade,BUSINESS,unknown,unknown,2011.0,-71.082503,42.349011,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
breaking through the veil of the boys club,G,Living Arts,unknown,2011.0,-71.0836812,42.34929,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
jobs move final fidelity tells governor,NEWS,Metro,unknown,2011.0,-71.0821867,42.3490742,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
tax breaks raw deal,EDITORIAL OPINION,Letters,David Rohrlich,2011.0,-71.0821867,42.3490742,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
the summer of stupid,G,Living Arts,unknown,2011.0,-71.0800316,42.3499852,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
patent suits surge after vote,BUSINESS,unknown,unknown,2011.0,-71.082503,42.349011,10701.0,2478.0,2105.0,61.0,2.0,215.0,0.0,36.0,59.0,2478.0,2342.0,136.0,14.0,T_White alone,Back Bay,13065.0,690.0,1208.0,2410.0,817.0,White alone
team massachusetts 8th grade roster,REGIONAL,South,unknown,2011.0,-70.7284785,41.9932752,509102.0,,,,,,,,,,,,,,,,,,,,
no decision on pouliot,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
celtics offense does disappearing act,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
standing in the way,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
how about those drivers who parallel park by touch,REGIONAL,North,Peter DeMarco,2011.0,-71.06197399999999,42.3664424,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
privacy breach case is settled,BUSINESS,unknown,unknown,2011.0,-71.0607802,42.364819,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
plekanec duty top priority,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
penguins thumbnails,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
bruins lightning bruins win series,SPORTS,Scores,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
keeping his focus,G,Living Arts,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
76ers thumbnails,SPORTS,unknown,unknown,2011.0,-71.0622295,42.3661864,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
celtics vs. knicks,SPORTS,Scores,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
letters,MAGAZINE,unknown,unknown,2011.0,-71.0599445,42.3640082,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
blackhawks thumbnails,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
hard work begins again,SPORTS,unknown,Bob Ryan,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
new challenge for old hands,SPORTS,unknown,Bob Ryan,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
they turned back the clock for night,SPORTS,unknown,Gary Washburn,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
menino plans strategy on russell statue,NEWS,Metro,unknown,2011.0,-71.0607206,42.3657946,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
team close to agreement with daniels,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
marsters helps bc high hold back catholic memorial,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
grieving chara leads teammates with an emotional return,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
rivers agrees to deal,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
kreider enjoys moment,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
marchand helps bruins stretch win streak to,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
decision made to sit mcquaid,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
thomas performance is huge hit,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
sluggish bruins are taught lesson by red wings,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
fighting spirit like the good old days,SPORTS,unknown,Kevin Paul Dupont,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
marchand takes simple approach,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
krejci ends his drought,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
tanev jumps right into fray,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
uconn returns to conference play,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
sjc rejects challenge to child support rules filed by fathers group,NEWS,Metro,unknown,2011.0,-71.06154200000002,42.3629615,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
south shore kings alumni,REGIONAL,South,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
this is series in which the hits keep on coming,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
paille out with mild concussion,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
neither team seems willing to take advantage,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
pierce celtics get comfortable in road rout,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
winthrop man accused in the slaying of his boyfriend,NEWS,Metro,unknown,2011.0,-71.0612773,42.3629707,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
the trips are often uplifting,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
comcast library offering digital glimpse of,BUSINESS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
first place is on the line tonight,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
celtics spread wealth,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
seguin report was false,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
bc women upset no. 13 maryland,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
recchi an old pro at playoffs,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
so far so good for celtics,SPORTS,unknown,Bob Ryan,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
contract issue at the center of the deal,SPORTS,unknown,Gary Washburn,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
thomas wins vezina,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
this could translate into something you hate to see,SPORTS,unknown,Dan Shaughnessy,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
holiday roll,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
there plenty of reasons to stay upbeat,SPORTS,unknown,unknown,2011.0,-71.062146,42.366198,20303.0,3400.0,2364.0,575.0,6.0,331.0,1.0,43.0,80.0,3400.0,3027.0,373.0,175.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
