hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
ex patriot sentenced for ponzi scheme,BUSINESS,unknown,unknown,2017.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,136.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
ortiz sox aren lacking in leaders,SPORTS,unknown,unknown,2017.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,136.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bagwell lost dream gained fame,SPORTS,unknown,unknown,2017.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,136.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
royals red sox,SPORTS,unknown,unknown,2017.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,136.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
quote in article on quartet taken out of context,EDITORIAL OPINION,Letters,unknown,2012.0,-71.08656359999999,42.3411646,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
ice may have caused murray crash,NEWS,Metro,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rebelle with cause,LIVING ARTS,unknown,unknown,2012.0,-71.0895292,42.3465952,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
staging ma rainey with ghosts in tow,G,Living Arts,unknown,2012.0,-71.0855717,42.341804,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
mass. jobless rate rises as economy slows,BUSINESS,unknown,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
j. keith motley chancellor of university of massachusetts boston,BUSINESS,unknown,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
station abandons its true character in move away from music,EDITORIAL OPINION,Letters,unknown,2012.0,-71.08656359999999,42.3411646,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sports and rape on campus,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
state job figures revised up again,BUSINESS,unknown,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
in betrayal an affair from end to beginning,LIVING ARTS,unknown,unknown,2012.0,-71.0855717,42.341804,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
transition can be tough for transfer students,NEWS,Metro,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
notorious ny jogger case shows flaws of charging teens as adults,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
valets aid sought on drunk drivers,NEWS,Metro,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
high five paula cole,LIVING ARTS,unknown,unknown,2012.0,-71.0895292,42.3465952,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
brighter outlook,BUSINESS,unknown,unknown,2012.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
smoothing path for foreign students,NEWS,Metro,unknown,2017.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
state economy slows as labor force tightens,BUSINESS,unknown,unknown,2017.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
in tax bid it looks like gop people,EDITORIAL OPINION,Letters,unknown,2017.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
students of world look elsewhere,BUSINESS,unknown,unknown,2017.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bernstein mass reimagined for 2017,LIVING ARTS,unknown,unknown,2017.0,-71.089627,42.34577729999999,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,20.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
quiet please,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
russian romance from zander and the bpo,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
gospel with the pops resonates with joy reverence,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
daily guide,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
symphony shaped by loss,G,Living Arts,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
with creation myths and infinity pools ad returns to the bso,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
day at the pops,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
thunder unheard jurowski leads shostakovich fourth symphony,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
managing to direct bso in transition,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
critic picks,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bso announces new head of education with $1 million gift,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
tak cs recital tailored for boston,LIVING ARTS,unknown,unknown,2012.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
championing weinberg,LIVING ARTS,unknown,unknown,2017.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
stepping in on short notice bso conductor casts magic spells,LIVING ARTS,unknown,unknown,2017.0,-71.0856818,42.3428314,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
peter kyvelos at 73 hinged craftsmanship with love of the oud,NEWS,Metro,unknown,2017.0,-71.0857628,42.34291109999999,10404.0,5817.0,4308.0,269.0,10.0,943.0,5.0,116.0,166.0,5817.0,5431.0,386.0,15.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
singing in celebration,NEWS,Metro,unknown,2012.0,-71.0924691,42.2732607,101002.0,4979.0,318.0,4040.0,35.0,54.0,3.0,312.0,217.0,4979.0,4286.0,693.0,3.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
sticking points,REGIONAL,South,unknown,2012.0,-71.0805812,42.2713963,101002.0,4979.0,318.0,4040.0,35.0,54.0,3.0,312.0,217.0,4979.0,4286.0,693.0,3.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
power plant takes brockton to court,NEWS,Metro,unknown,2012.0,-71.088582,42.2745231,101002.0,4979.0,318.0,4040.0,35.0,54.0,3.0,312.0,217.0,4979.0,4286.0,693.0,3.0,T_Black or African American alone,Mattapan,1489.0,16277.0,4083.0,491.0,1500.0,Black or African American alone
patrick lauded over easing in state tuition rates for immigrants,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0658133,42.3522266,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
revenue alternatives sought for registry,NEWS,Metro,unknown,2012.0,-71.06694,42.3516729,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
warm embrace for morrissey and fans,LIVING ARTS,unknown,unknown,2012.0,-71.06480359999999,42.3503707,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
transit oriented projects need eye toward mixed income housing,EDITORIAL OPINION,Letters,unknown,2012.0,-71.06067159999999,42.3500992,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
might be able to ease cuts in service,NEWS,Metro,unknown,2012.0,-71.0668452,42.3515322,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
effective way to lower hospital readmission rates,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0606782,42.3500947,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
belinda carlisle visits shag before go go show,LIVING ARTS,unknown,unknown,2012.0,-71.064869,42.3507129,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
local writers look back and into their futures,REGIONAL,West,unknown,2012.0,-71.0658133,42.3522266,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
zombies now part of red cross readiness,NEWS,Metro,unknown,2012.0,-71.0634266,42.3512038,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
romney takes vip detour to renew license,NEWS,Metro,unknown,2012.0,-71.0668452,42.3515322,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
friends with benefits,LIVING ARTS,unknown,unknown,2012.0,-71.0655563,42.3499921,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
comic lange is not finished with brady,LIVING ARTS,unknown,unknown,2012.0,-71.064869,42.3507129,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
alvin ailey troupe has battle on its hands,LIVING ARTS,unknown,unknown,2012.0,-71.06480359999999,42.3503707,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
jury selection in hernandez double murder trial begins,NEWS,Metro,unknown,2017.0,-71.0648033,42.3508042,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
bring on the ebola research,EDITORIAL OPINION,Opinion,unknown,2017.0,-71.0606389,42.3501781,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
millennials have every right to complain and should do it more,MAGAZINE,unknown,By Alexa D'Agostino,2017.0,-71.0658133,42.3522266,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
caterpillars threaten state again,NEWS,Metro,unknown,2017.0,-71.066683,42.3513581,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
former glee star sings power ballads for the iage,LIVING ARTS,unknown,unknown,2017.0,-71.06540140000001,42.3504013,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
jurors ready to deliberate star fate,NEWS,Metro,unknown,2017.0,-71.0648033,42.3508042,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
trial starts with tears,NEWS,Metro,unknown,2017.0,-71.0648033,42.3508042,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
in hollywood biotechs are just what the evil doctor ordered,BUSINESS,unknown,unknown,2017.0,-71.0658133,42.3522266,70200.0,5218.0,1829.0,198.0,4.0,3041.0,1.0,55.0,90.0,5218.0,5058.0,160.0,21.0,T_Asian alone,Chinatown,1844.0,254.0,451.0,3480.0,182.0,"Asian, Native Hawaiian and Pacific Islander"
regulators postpone big fishing cuts,NEWS,Metro,unknown,2012.0,-71.03973010000001,42.5141172,335302.0,,,,,,,,,,,,,,,,,,,,
part documentary part concert all,LIVING ARTS,unknown,unknown,2012.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
state fares well with factory jobs,BUSINESS,unknown,unknown,2012.0,-71.1185629,42.3627796,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
drug maker lexington plant ok,BUSINESS,unknown,Chris Reidy,2012.0,-71.1185629,42.3627796,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
huskies work ot for all the beans,SPORTS,unknown,unknown,2012.0,-71.1203547,42.3539339,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
prepaid zpass offers alternative for transponders,NEWS,Metro,unknown,2012.0,-71.1193016,42.3564439,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
amid worries oil prices drop bit,BUSINESS,unknown,unknown,2012.0,-71.1193016,42.3564439,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
new hampshire is hockey new no.,SPORTS,unknown,unknown,2012.0,-71.1176966,42.3521945,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
oil drops below $88 per barrel,BUSINESS,unknown,unknown,2012.0,-71.1193016,42.3564439,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
transit advocacy group names leader,NEWS,Metro,unknown,2017.0,-71.1221412,42.3655147,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
backers push weekend vote in us elections,NEWS,Metro,unknown,2017.0,-71.1221412,42.3655147,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
hanlan waiting for chance,SPORTS,unknown,unknown,2017.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
happy coda in case of $14 000 flute,NEWS,Metro,unknown,2017.0,-71.11387859999999,42.3512829,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
drivers surprised by higher costs on pike,NEWS,Metro,unknown,2017.0,-71.1193016,42.3564439,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,13.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
court hears of possible threat to researchers in bc case,NEWS,Metro,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc program well represented,SPORTS,Super,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
ever humble york is at the top of his game,SPORTS,unknown,unknown,2012.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
eagles already feeling the heat,SPORTS,unknown,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
eagles hold on triumph in home finale,SPORTS,unknown,unknown,2012.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
spaziani eagles staying optimistic,SPORTS,unknown,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc again not good enough,SPORTS,College,unknown,2012.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc evacuates lab after student exposed to dangerous chemical,NEWS,Metro,unknown,2012.0,-71.1673907,42.3338713,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
hippocrates is wrong authority in this case,EDITORIAL OPINION,Letters,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
lessons not lost on bc graduates,NEWS,Metro,unknown,2012.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc football roster,SPORTS,unknown,unknown,2012.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
in hopkinton beating heat on everyone mind,SPORTS,unknown,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
miami bates hired as bc ad,SPORTS,unknown,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
irish win triple ot thriller,SPORTS,College,unknown,2012.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc gets off on wrong foot,SPORTS,unknown,unknown,2012.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
this week herzlich living in dream world,SPORTS,Super,unknown,2012.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,46.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
